Empresa: IPANEMA AGRICOLA S.A.                                                                                                                                                                                                   Saldo Fisico dos Itens - 31/05/2014                                                                                                                                                                                         Data de Emissão: 12/06/2014 - 10:21:33;;;;;;;;;;;;;;;;                                                                                                             
Item;Est;Dep;Localização;Lote;Refer.;Validade;Un;Qtd Liquida;Qtd Aloca Fatur;Qtd Aloca Produção;Qtd Aloca Ped Venda;Família;Grupo Estoque;Fator Conc/PPM;Ob;Descrição                                                                                                             
12146;12;MAN;;;;;;480,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Tala Horizontal 848614                                                                                                             
12146;13;MAN;;;;;;522,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Tala Horizontal 848614                                                                                                             
12146;14;MAN;;;;;;50,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Tala Horizontal 848614                                                                                                             
12148;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Barra de Tração 3 pontos 667998                                                                                                             
12149;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Acoplamento 133009                                                                                                             
12154;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Tampa Inferior 966150                                                                                                             
12156;12;MAN;;;;;;16,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Meia Emenda asa 40                                                                                                             
12156;13;MAN;;;;;;8,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Meia Emenda asa 40                                                                                                             
12157;13;MAN;;;;;;24,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Corrente de rolo 79 elos 861740                                                                                                             
12161;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Guia do Rolete IIII cod 866822                                                                                                             
12164;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Roda dentada 876581                                                                                                             
12166;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo do Motor 861864                                                                                                             
12167;13;MAN;;;;;;20,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Cinta do Oscilador 879460                                                                                                             
12169;13;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Porca de Fixação 110551                                                                                                             
12171;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Caixa do Mancal Superior 098210                                                                                                             
12171;13;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Caixa do Mancal Superior 098210                                                                                                             
12172;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Caixa do Mancal Inferior 097782                                                                                                             
12172;13;MAN;;;;;;8,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Caixa do Mancal Inferior 097782                                                                                                             
12173;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo Superior Direito 876615                                                                                                             
12180;14;MAN;;;;;;21,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Tucho recolhedor da Jacto                                                                                                             
12181;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo 684068                                                                                                             
12183;12;MAN;;;;;;11,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Chaveta 1/4 733220                                                                                                             
12184;12;MAN;;;;;;17,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Mancal da Palheta lado Direito                                                                                                             
12185;12;MAN;;;;;;55,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Mancal da Palheta lado Esquerdo                                                                                                             
12206;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Pino de Articulação 996900                                                                                                             
12208;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Pista 977173                                                                                                             
12210;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Ima do Sensor 148320                                                                                                             
12210;13;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Ima do Sensor 148320                                                                                                             
12213;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Anel de Encosto 097683                                                                                                             
12213;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Anel de Encosto 097683                                                                                                             
12222;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Pista do Rolete II 593764                                                                                                             
12222;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Pista do Rolete II 593764                                                                                                             
12231;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo do Mexedor 291948                                                                                                             
12231;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo do Mexedor 291948                                                                                                             
12233;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Engrenagem do Mexedor 372235                                                                                                             
12234;12;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Engrenagem do Esticador 293746                                                                                                             
12234;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Engrenagem do Esticador 293746                                                                                                             
12235;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;esticador 554022                                                                                                             
12235;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;esticador 554022                                                                                                             
12242;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;COL02;40;0,0000;Ativo;Eixo Dianteiro 848721                                                                                                             
